Age,12-A6,12-B1,12-B2,12-B3,12-B4,12-B5,12-C1,12-C2,12-C3,12-C4,12-C5,12-D1,12-D2,12-D3,18-A6,18-B1,18-B2,18-B3,18-B4,18-B5,18-C1,18-C2,18-C3,18-C4,18-C5,18-D1,18-D2,18-D3,24-A6,24-B1,24-B2,24-B3,24-B4,24-B5,24-C1,24-C2,24-C3,24-C4,24-C5,24-D1,24-D2,24-D3,30-A6,30-B1,30-B2,30-B3,30-B4,30-B5,30-C1,30-C2,30-C3,30-C4,30-C5,30-D1,30-D2,30-D3,36-A6,36-B1,36-B2,36-B3,36-B4,36-B5,36-C1,36-C2,36-C3,36-C4,36-C5,36-D1,36-D2,36-D3,42-A6,42-B1,42-B2,42-B3,42-B4,42-B5,42-C1,42-C2,42-C3,42-C4,42-C5,42-D1,42-D2,42-D3,48-A6,48-B1,48-B2,48-B3,48-B4,48-B5,48-C1,48-C2,48-C3,48-C4,48-C5,48-D1,48-D2,48-D3,54-A6,54-B1,54-B2,54-B3,54-B4,54-B5,54-C1,54-C2,54-C3,54-C4,54-C5,54-D1,54-D2,54-D3,60-A6,60-B1,60-B2,60-B3,60-B4,60-B5,60-C1,60-C2,60-C3,60-C4,60-C5,60-D1,60-D2,60-D3
24,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.12561620981658,0.18321705061658,0.23826810096045,0.29366326479215,0.34931281521600,0.40522512476078,0.36212469102017,0.00000000000000,0.46430607162851,0.51477713867444,0.71337718028986,0.69980476495261,0.00000000000000,0.83414303093249,0.15464600023942,0.20200096193504,0.24683835211637,0.29206732095163,0.33772223018574,0.38381484386739,0.37209141799244,0.41016516386241,0.44655092718514,0.48326359215525,0.62511829662624,0.71602834417723,0.76611933096880,0.81608185244750,0.21982200906515,0.27897242800169,0.34980815587685,0.42697718535762,0.53260479885756,0.65158727958919,0.58504078499168,0.66352157595618,0.73650894931136,0.81752493373561,1.17303009924793,0.89768583960254,0.98219124740384,1.07215428745685,0.39288279303999,0.48939397893140,0.58782248322486,0.68832134004480,0.84095148039168,1.01214503841777,0.97413589467196,1.07966487184300,1.18311921393357,1.28901444686509,1.39762945842738,1.20776198671812,1.29860500870227,1.39327889955979,0.28081958115468,0.36103582149033,0.45293883933116,0.55649215525544,0.76399696732270,0.96843411048778,1.00852397221937,1.15658511842946,1.31696844553131,1.44494375295249,1.68115722497705,1.37040899846574,1.58133562477287,1.69134938678759,0.37925435304468,0.45192956385297,0.52681845369159,0.60328813649825,0.77400407499879,0.86863495869133,1.25875508344699,1.39721814262615,1.54408104478887,1.60853924389845,1.85582948277066,1.49660957910282,1.72989621083013,1.74719517293843,0.35692830922804,0.43583778067121,0.52259978621256,0.61761613049510,0.82979157787359,1.00584817705655,1.08117147588057,1.25848711488993,1.45506695934475,1.58811856824269,1.91682953530674,1.45542982051550,1.72998485250314,1.82089881230905,0.53630088202204,0.62463860774183,0.71681886380379,0.81165962747938,0.97373168016941,1.15885898216543,1.19290643443205,1.32401924865421,1.46351616954351,1.60952837928700,1.76281936762626,1.65005333630157,1.78787497352879,1.93571592812055
25,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.20417892722602,0.25912005498113,0.32491493597750,0.39659242505818,0.49470331441626,0.60521870538093,0.54891682679678,0.62255173883347,0.69103243010515,0.76704599741672,1.10060012281955,0.84808164878729,0.92791746931366,1.01290934505925,0.36492427464211,0.45456748409334,0.54599157079226,0.63933867857370,0.78110727786417,0.94011827578210,0.91398684995916,1.01299982951521,1.11006627451445,1.20942289498408,1.31133135849422,1.14102365421296,1.22684688597881,1.31628930103474,0.26506013095261,0.34077467721206,0.42752014504470,0.52526210223517,0.72112185116610,0.91408608719302,0.96350639689259,1.10495852439208,1.25818280648573,1.38044566859029,1.60611525860214,1.30387301263577,1.50455874659992,1.60923112942149,0.35797079416268,0.42656750958631,0.49725367351370,0.56943191712227,0.73056736511557,0.81988761237387,1.20256791948464,1.33485039062795,1.47515776020746,1.53673873288141,1.77299065510210,1.42394631298324,1.64590643120960,1.66236549552170,0.34041675400072,0.41567586187785,0.49842424448963,0.58904511893816,0.79140529942215,0.95931749485404,1.01828162484548,1.18528312370939,1.37042826293007,1.49574049278385,1.80533091864473,1.36108392047799,1.61784136357638,1.70286197198674,0.51149152562461,0.59574273537139,0.68365871945077,0.77411213567661,0.92868671175970,1.10524999798009,1.12351715656646,1.24700336803487,1.37838599737071,1.51590493261989,1.66027925266301,1.54309127950647,1.67197885050421,1.81023625271388
26,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.18770649764846,0.23821517064365,0.29870195467575,0.36459675889654,0.45479241068481,0.55639181301327,0.51110957320983,0.57967279923451,0.64343680715030,0.71421485593684,1.02479507201780,0.80218949041568,0.87770516308297,0.95809788186344,0.33548348221141,0.41789459638790,0.50194291297038,0.58775910813469,0.71809032110988,0.86427287732305,0.85103499473331,0.94322834580700,1.03360923204447,1.12612255538372,1.22101196075154,1.07927955407852,1.16045864179316,1.24506106829049,0.24952168262443,0.32079766409287,0.40245790856591,0.49447000232561,0.67884799208968,0.86050021072675,0.91981667328758,1.05485472364786,1.20113112604311,1.31785003880833,1.53328675227107,1.24103630136049,1.43205051716301,1.53167849133886,0.33698570422061,0.40156111883880,0.46810349357482,0.53605047877157,0.68773978779450,0.77182387206708,1.14803806873535,1.27432225629624,1.40826745722131,1.46705607098188,1.69259526600505,1.35532298657544,1.56658632395853,1.58225218719812,0.32399918735089,0.39562871059372,0.47438631698568,0.56063674189364,0.75323752683871,0.91305167883582,0.95624206554041,1.11306887486852,1.28693390987788,1.40461139966960,1.69533980041205,1.26893839712060,1.50831333454520,1.58757803889978,0.48682339130374,0.56701134671568,0.65068733228955,0.73677837512414,0.88389815241900,1.05194617173386,1.05506604484611,1.17102876776987,1.29440681347633,1.42354730613085,1.55912551420268,1.43862383896216,1.55878570796228,1.68768306962414
27,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.17065359507956,0.21657361776023,0.27156525246225,0.33147359542436,0.41347508408374,0.50584430668656,0.47174569345440,0.53502841853300,0.59388154457163,0.65920851447451,0.94586892368618,0.75972939234967,0.83124800085035,0.90738551214680,0.30500522382772,0.37992939046509,0.45634202169987,0.53436192193937,0.65285270581703,0.78575475805401,0.78549124255907,0.87058418273040,0.95400424779660,1.03939251708368,1.12697387083449,1.02215300697920,1.09903526449791,1.17915966258847,0.23436214900421,0.30130780283933,0.37800683028102,0.46442878688653,0.63760500730832,0.80822105912153,0.87785012017659,1.00672707161681,1.14632962628971,1.25772324914241,1.46333068190156,1.18240070889400,1.36439002212048,1.45931084527614,0.31651234872328,0.37716452445237,0.43966415886871,0.50348306751658,0.64595658753161,0.72493219590323,1.09565893495338,1.21618141779826,1.34401538096059,1.40012176949808,1.61537075900376,1.29128765883024,1.49256937767380,1.50749507145054,0.30786332624687,0.37592554412871,0.45076085118401,0.53271581816858,0.71572466697391,0.86757972814685,0.89571390324118,1.04261389705893,1.20547363180337,1.31570237774899,1.58802826676426,1.17989299928655,1.40247024457508,1.47617269535654,0.46257853227032,0.53877295386719,0.61828169417109,0.70008521665467,0.83987811047339,0.99955697454239,0.98828252726183,1.09690504756669,1.21247351592469,1.33343968015289,1.46043606561083,1.33767108005391,1.44940081282592,1.56925304126856
28,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.15328472235810,0.19453107245112,0.24392573919334,0.29773669883705,0.37139219619850,0.45436021474218,0.43091321053254,0.48871842765108,0.54247745469270,0.60214997470890,0.86399816745327,0.72020697852271,0.78800506749373,0.86018177608923,0.27396223929771,0.34126073409688,0.40989619974889,0.47997534892265,0.58640631452998,0.70578179073058,0.71750215820262,0.79522978253848,0.87142932936907,0.94942672027449,1.02942737073342,0.96897887084191,1.04186158269581,1.11781777346036,0.21971755695867,0.28247997645410,0.35438631031475,0.43540801648032,0.59776297113526,0.75771773448597,0.83790914375516,0.96092237067061,1.09417320058275,1.20049856638155,1.39675114295835,1.12832225184408,1.30198807440887,1.39256758448889,0.29673443559131,0.35359663766637,0.41219085624269,0.47202191153663,0.60559268600689,0.67963334404175,1.04580795620304,1.16084683138537,1.28286452455905,1.33641814937280,1.54187360508838,1.23222913182508,1.42430499963561,1.43854804963197,0.29217756968400,0.35677199101522,0.42779440998446,0.50557373943237,0.67925821600342,0.82337620257434,0.83728743079033,0.97460529306945,1.12684185922071,1.22988050041862,1.48444285914298,1.09474572937776,1.30126063274919,1.36964432795414,0.43900997560962,0.51132226170438,0.58678000067523,0.66441560177854,0.79708599312712,0.94862915678465,0.92381790117555,1.02535508913581,1.13338514828942,1.24646081730905,1.36517336259273,1.24113771595106,1.34480444494313,1.45600750769825
29,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.13588001041454,0.17244304418583,0.21622919409107,0.26393018897380,0.32922247377947,0.40276988966251,0.38866150122480,0.44079882705929,0.48928669803581,0.54310823481975,0.77928180573268,0.68291346893972,0.74720086063044,0.81564013977310,0.24285520015490,0.30251228817722,0.36335454071309,0.42547655374272,0.51982281664926,0.62564380585055,0.64714995763168,0.71725626772526,0.78598433068538,0.85633395631755,0.92849041879383,0.91880354085610,0.98791226523971,1.05993531870812,0.20570204738714,0.26446093023603,0.33178044853024,0.40763388087198,0.55963241498206,0.70938386300474,0.80020323764209,0.91768087013265,1.04493541355049,1.14647613856797,1.33389735045327,1.07901111917220,1.24508721424285,1.33170812275172,0.27780611516120,0.33104114811754,0.38589771439761,0.44191222112004,0.56696268208427,0.63628037866929,0.99874660485871,1.10860873139317,1.22513562915396,1.27627934119341,1.47248930271507,1.17837695076397,1.36205851580755,1.37567910096562,0.27709099868464,0.33835009100813,0.40570527170346,0.47946847021678,0.64418475942797,0.78086122254780,0.78148212859703,0.90964773978624,1.05173772154302,1.14790882562264,1.38550457427590,1.01419284335483,1.20551209806840,1.26886402757850,0.41634172228126,0.48492016789171,0.55648165111073,0.63010854268378,0.75592850646272,0.89964674810293,0.86224533332031,0.95701505619080,1.05784489965343,1.16338406251246,1.27418440319342,1.14981310760699,1.24585189708692,1.34887248659813
30,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.11873521827104,0.15068487578314,0.18894626574320,0.23062854131757,0.28768250874195,0.35195000807097,0.34500129609022,0.39128178677657,0.43432278332199,0.48209828948741,0.69174135372312,0.64692567967708,0.70782529061719,0.77265799518328,0.21221270965963,0.26434250672202,0.31750792901563,0.37179163678107,0.45423366843157,0.54670259165391,0.57445250801552,0.63668344102578,0.69769095199429,0.76013786774508,0.82418864971642,0.87038494947375,0.93585182123262,1.00407944440399,0.19240787522156,0.24736927178010,0.31033804452911,0.38128919902914,0.52346432735866,0.66353759493858,0.76484898287951,0.87713626627799,0.99876850109214,1.09582299499710,1.27496363894515,1.03453167219348,1.19376170911527,1.27681189435836,0.25985198018532,0.30964652384002,0.36095780388787,0.41335218866403,0.53032085181167,0.59515866399967,0.95462038760485,1.05962863024138,1.17100718388616,1.21989128519187,1.40743237780588,1.12980140397752,1.30591117083649,1.31897028254485,0.26273337629818,0.32081829508483,0.38468343007393,0.45462454791593,0.61080597207332,0.74040046913901,0.72874666463714,0.84826348819265,0.98076504708243,1.07044639585276,1.29200886417673,0.93882885073705,1.11593129945129,1.17457558940428,0.39476874711924,0.45979376287957,0.52764724851530,0.59745912223604,0.71675965544094,0.85303105740281,0.80405985980023,0.89243439444818,0.98646010460894,1.08487734296626,1.18820072779768,1.06437126375915,1.15327347495536,1.24863867328700
31,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.10216173304143,0.12965174341111,0.16257247210317,0.19843658699507,0.24752675816617,0.30282357073197,0.29990467946633,0.34013564637030,0.37755056747103,0.41908112989285,0.60132083940834,0.61110602288266,0.66863368055006,0.72987666020714,0.18259130279911,0.22744463686917,0.27318903990716,0.31989563414252,0.39083011298978,0.47039189412285,0.49936332772491,0.55345978541605,0.60649273986984,0.66077694826019,0.71645537455705,0.82219256640938,0.88403460002768,0.94848452489046,0.17990540942651,0.23129547097743,0.29017259765143,0.35651341912203,0.48945015387333,0.62042160462427,0.73187004793279,0.83931570233335,0.95570337037792,1.04857304621759,1.21998946253989,0.99480244457676,1.14791755379713,1.22777835412159,0.24296706583188,0.28952601126532,0.33750313712141,0.38649298867479,0.49586114842093,0.55648586627393,0.91345884543596,1.01393931843391,1.12051542589999,1.16729173124471,1.34674638374884,1.08641352292295,1.25576012805267,1.26831772933320,0.24921514760101,0.30431146544523,0.36489059424538,0.43123308278628,0.57937861809028,0.70230518406206,0.67945889445317,0.79089236336931,0.91443236304999,0.99804823814823,1.20462563614521,0.86914651460237,1.03310395573415,1.08739551289492,0.37445699883190,0.43613632990432,0.50049859965554,0.56671849397864,0.67988074390077,0.80914067285316,0.74967838609054,0.83207583162754,0.91974224325745,1.01150316816363,1.10783841912999,0.98537084092902,1.06767449717155,1.15596144071747
32,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.08648656993123,0.10975865658703,0.13762820049012,0.16798951277681,0.20954754429732,0.25635990255093,0.25330508946912,0.28728491495626,0.31888625560144,0.35396374371760,0.50788680355712,0.57410250677580,0.62814676626453,0.68568137863457,0.15457544628737,0.19254671887850,0.23127233946584,0.27081251765514,0.33086318029289,0.39821741698178,0.42177158633219,0.46746246411309,0.51225508721131,0.55810454273680,0.60513158072675,0.77240739864003,0.83050479122816,0.89105216278031,0.16824313299919,0.21630186001529,0.27136230697573,0.33340261852352,0.45772179723269,0.58020309047468,0.70119718869064,0.80413976847718,0.91564959984905,1.00462708403128,1.16885939489046,0.95959614234452,1.10729247033760,1.18432697737332,0.22721684968497,0.27075763522238,0.31562466835972,0.36143877776743,0.46371720232789,0.52041195376029,0.87517555365664,0.97144486455887,1.07355434034339,1.11837023887304,1.29030390139793,1.04796508218406,1.21131846946967,1.22343165416437,0.23662743969658,0.28894087551172,0.34646018878387,0.40945175794669,0.55011455095472,0.66683216967331,0.63392586115432,0.73789176449411,0.85315289555578,0.93116536409589,1.12389925276718,0.80553685158746,0.95749484567094,1.00781300180262,0.35554340000197,0.41410734498829,0.47521871502697,0.53809388213255,0.64554037455943,0.76827146188617,0.69943968703759,0.77631537745150,0.85810694120979,0.94371862988785,1.03359810225463,0.91325514342215,0.98953529528362,1.07136083947602
33,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.07205237223764,0.09144045817751,0.11465870758889,0.13995286107703,0.17457505454546,0.21357465257430,0.20509731799311,0.23261027119863,0.25819740103048,0.28659911514384,0.41122829972336,0.53434873564733,0.58465069633547,0.63820132015794,0.12877753856527,0.16041158613183,0.19267408459733,0.22561519487034,0.27564368716611,0.33175682169727,0.34150210461119,0.37849732057488,0.41476523324326,0.45188884721971,0.48996593199173,0.71892199040532,0.77299642468748,0.82935118895661,0.15744764296942,0.20242263337709,0.25395007131898,0.31200950380908,0.42835161724171,0.54297377497869,0.67266824846502,0.77142250183957,0.87839543921773,0.96375278149323,1.12130312919685,0.92853964387294,1.07145590806401,1.14599725996452,0.21263725174452,0.25338419893752,0.29537229371783,0.33824669466602,0.43396232113231,0.48701919675417,0.83956812188154,0.93192061528850,1.02987566036778,1.07286817724255,1.23780653907307,1.01404859947124,1.17211519578438,1.18383634774223,0.22504206171532,0.27479420992918,0.32949735367199,0.38940482937837,0.52318071346751,0.63418378897142,0.59238379541646,0.68953666484219,0.79724456960881,0.87014476983008,1.05024853191447,0.74828913188764,0.88944780793335,0.93618996416836,0.33813584708652,0.39383247693978,0.45195180885407,0.51174858159639,0.61393444901240,0.73065657119734,0.65360440685880,0.72544232364568,0.80187396958603,0.88187540221220,0.96586494457558,0.84835212332813,0.91921121376477,0.99522159778296
34,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.05921741134955,0.07515182439837,0.09423411945002,0.11502252995379,0.14347734148562,0.17552979398953,0.15513751071128,0.17594856331004,0.19530290527415,0.21678622485430,0.31105689424596,0.49006390985954,0.53619703207712,0.58530958037214,0.10583790980054,0.13183686513295,0.15835232303480,0.18542550906279,0.22654223729077,0.27265972747812,0.25831535453731,0.28629887850044,0.31373226351552,0.34181290892458,0.37061476847338,0.65934042320737,0.70893337050920,0.76061766257267,0.14752365039965,0.18966384784241,0.23794348923664,0.29234341075680,0.40135243080371,0.50874990470129,0.64602815799119,0.74087138650233,0.84360780946717,0.92558469291172,1.07689547820610,0.90111399989189,1.03980904358185,1.11214871826526,0.19923463442634,0.23741328403446,0.27675485116430,0.31692686020354,0.40660948961794,0.45632216757817,0.80631819403537,0.89501319537926,0.98908886712817,1.03037872516353,1.18878493256012,0.98409733562149,1.13749522637706,1.14887017864083,0.21451150481471,0.26193556456502,0.31407894430889,0.37118312592487,0.49869913775461,0.60450796559732,0.55499811548209,0.64601961178595,0.74693000911707,0.81522943603275,0.98396674674496,0.69759087925694,0.82918574111076,0.87276101232189,0.32231321041701,0.37540358735305,0.43080329909018,0.48780195794643,0.58520616773338,0.69646642674545,0.61235505914271,0.67965924393873,0.75126724501558,0.82621974150001,0.90490865583655,0.79087438052063,0.85693261001322,0.92779312149245
35,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.10324316707510,0.11709280905151,0.12997301804718,0.14427005003237,0.20700666624891,0.43925282584619,0.48060274754311,0.52462318077452,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.17190745928747,0.19053034182974,0.20878710990318,0.22747462623790,0.24664210664825,0.59097831581083,0.63542933904699,0.68175487105208,0.13845398038495,0.17800342248696,0.22331485902258,0.27437030434739,0.37667751192034,0.47747225028348,0.62092893542771,0.71208735349894,0.81083230285156,0.88962425384822,1.03505637421232,0.87665443348488,1.01158478077476,1.08196088916468,0.18698580256208,0.22281725053429,0.25974012052125,0.29744237732195,0.38161136975247,0.42826774058211,0.77499144835294,0.86024050767176,0.95066118978310,0.99034687109083,1.14259874511092,0.95738529459841,1.10661939931128,1.11768559330439,0.20506894217924,0.25040544650913,0.30025353151027,0.35484404929212,0.47674694526700,0.57789818383423,0.52186342716043,0.60745072679503,0.70233653688755,0.76655832793336,0.92522162570261,0.65352787100805,0.77681060371025,0.81763346288173,0.30812533419923,0.35887873060832,0.41183980741762,0.46632944743661,0.55944603007430,0.66580873375261,0.57579602684895,0.63908199406233,0.70641482963712,0.77689248640470,0.85088348812104,0.74091916265736,0.80280485435223,0.86918949409249
36,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.13019957205300,0.16739113868257,0.21000117870918,0.25801277876418,0.35422059169163,0.44900610644236,0.59692968635640,0.68456478081455,0.77949318289608,0.85523978111742,0.99505086905664,0.85435034008915,0.98584775080457,1.05443333007104,0.17583800339926,0.20953323685554,0.24425482346435,0.27970933107211,0.35886030068755,0.40273509214300,0.74503759737908,0.82699173309078,0.91391760549464,0.95206941312388,1.09843666744322,0.93302722349217,1.07846447133396,1.08924911604730,0.19672822902044,0.24022077407390,0.28804140150837,0.34041157404842,0.45735634678070,0.55439348860768,0.49300352382734,0.57385770543634,0.66349617462618,0.72416639530894,0.87405535251740,0.61608413801236,0.73230341415660,0.77078733675514,0.29559303651336,0.34428215387178,0.39508915924757,0.44736255699850,0.53669183426535,0.63872847670421,0.54395356230826,0.60373971175120,0.66734893109865,0.73392905786969,0.80382823585223,0.69846836518006,0.75680833003011,0.81938947670493
